28
Consejería de Medio Ambiente Comunidad de Madrid
Alcalá 16
28001 MADRID
0230
2800500283890216111906.30V05.80V05.20V04.70V04.10V03.30V02.90V02.60V04.40V05.70V06.30V08.40V010.1V010.9V011.5V011.7V011.4V09.80V08.50V08.10V08.20V08.40V08.40V08.10V
28005002868902161119090.0V091.0V092.0V092.0V092.0V093.0V093.0V091.0V081.0V080.0V086.0V081.0V073.0V064.0V060.0V060.0V061.0V069.0V075.0V077.0V076.0V074.0V074.0V075.0V
2800500287890216111900951V00951V00951V00951V00951V00952V00952V00952V00953V00953V00953V00952V00951V00950V00950V00949V00949V00949V00949V00950V00950V00950V00949V00949V
2800500288890216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V015.0V097.0V00230V00190V00315V00438V00420V00324V00148V026.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2800500289890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28006004070802161119068.0V072.0V079.0V057.0V041.0V036.0V046.0V066.0V084.0V094.0V059.0V026.0V028.0V023.0V011.0V04.00V01.00V02.00V03.00V02.00V02.00V01.00V01.00V01.00V
28006004080802161119049.0V045.0V043.0V040.0V036.0V034.0V033.0V039.0V046.0V054.0V047.0V033.0V041.0V047.0V041.0V026.0V017.0V037.0V053.0V035.0V027.0V017.0V018.0V020.0V
28006004104902161119063.0V061.0V054.0V054.0V046.0V035.0V036.0V041.0V044.0V052.0V028.0V015.0V023.0V023.0V022.0V024.0V016.0V019.0V019.0V022.0V010.0V011.0V012.0V014.0V
2800600414060216111901.00V01.00V01.00V01.00V01.00V01.00V02.00V01.00V01.00V04.00V013.0V023.0V024.0V030.0V035.0V050.0V057.0V034.0V020.0V037.0V042.0V048.0V047.0V043.0V
2800600420590216111908.60V010.4V09.90V09.00V04.20V08.30V05.60V08.00V05.50V04.10V03.00V00.80V00.30V00.90V00.40V00.20V00.10V00.10V00.10V00.20V00.10V00.10V00.10V00.10V
2800600430590216111901.00V00.80V00.90V00.90V00.70V00.70V00.60V03.00V01.90V01.00V00.80V00.40V00.40V00.80V00.30V00.30V00.20V00.20V00.20V00.20V00.30V00.20V00.30V00.20V
2800600431590216111905.80V06.10V06.20V05.80V03.40V04.10V02.70V04.20V03.90V03.30V02.40V00.50V00.20V00.40V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V
2800600442020216111908.90V09.10V09.60V09.30V09.00V08.80V09.10V09.20V09.00V09.20V07.90V07.00V07.60V07.30V07.00V06.60V06.30V06.30V06.30V06.30V06.30V06.30V06.20V06.30V
2800600444020216111900.60V00.70V00.60V00.40V00.40V00.20V00.50V00.60V00.40V00.50V00.20V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2800600481890216111900.20V00.50V00.20V00.30V00.30V00.20V00.20V00.20V00.20V00.70V01.10V01.20V01.30V01.70V01.90V02.70V01.70V00.90V01.10V01.30V02.90V02.70V01.80V01.60V
2800600482890216111900146V00121V081.0V019.0V00317V00297V00157V00140V00183V00161V00135V00119V00182V00216V00226V00228V00253V00267V00254V00235V00220V00232V00248V00226V
2800600483890216111907.60V06.70V06.30V06.20V05.90V05.20V04.70V04.20V04.90V05.60V07.80V09.70V011.0V012.3V012.5V012.6V012.1V010.4V09.50V09.50V09.30V09.00V08.90V08.60V
2800600486890216111900100V00100V00100V00100V00100V00100V00100V00100V00100V00100V097.0V087.0V080.0V069.0V070.0V071.0V073.0V080.0V085.0V084.0V087.0V090.0V090.0V091.0V
2800600487890216111900937V00936V00936V00936V00937V00937V00937V00937V00938V00938V00938V00937V00936V00935V00934V00934V00934V00934V00934V00935V00934V00934V00934V00934V
2800600488890216111904.00V04.00V04.00V04.00V04.00V04.00V04.00V06.00V052.0V00163V00350V00438V00453V00408V00233V00106V05.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2800600489890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2800700407080216111901.00V01.00V01.00V01.00V01.00V024.0V056.0V071.0V00123V089.0V051.0V051.0V029.0V015.0V03.00V01.00V01.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V
28007004080802161119022.0V020.0V023.0V017.0V016.0V049.0V050.0V048.0V064.0V060.0V058.0V063.0V063.0V049.0V019.0V010.0V015.0V041.0V038.0V032.0V023.0V016.0V012.0V011.0V
28007004094902161119013.0V010.0V05.00V08.00V05.00V07.00V019.0V021.0V030.0V035.0V024.0V031.0V034.0V028.0V011.0V08.00V013.0V013.0V011.0V09.00V013.0V014.0V07.00V010.0V
28007004140602161119039.0V041.0V037.0V045.0V045.0V06.00V02.00V02.00V03.00V05.00V010.0V011.0V014.0V027.0V059.0V070.0V061.0V032.0V037.0V036.0V044.0V048.0V050.0V048.0V
2800700481890216111901.50V00.90V01.00V01.00V00.80V00.60V00.30V00.40V00.50V01.00V01.40V01.50V01.20V01.10V02.20V02.90V03.10V01.80V02.40V02.60V03.10V03.20V03.60V03.00V
2800700482890216111900321V00298V00325V00302V04.00V00338V00316V00143V00122V00121V00131V00151V00217V00211V00254V00244V00264V00265V00254V00248V00244V00247V00240V00245V
2800700483890216111908.40V08.00V07.40V06.90V06.40V05.40V04.10V04.70V07.10V07.80V08.90V010.0V09.90V011.2V011.8V012.0V010.9V09.40V08.70V08.00V07.80V07.60V07.40V07.30V
28007004868902161119074.0V073.0V075.0V072.0V074.0V088.0V099.0V00100V090.0V082.0V076.0V069.0V067.0V063.0V057.0V055.0V060.0V069.0V071.0V075.0V077.0V079.0V080.0V082.0V
2800700487890216111900940V00939V00939V00939V00939V00939V00939V00940V00941V00941V00942V00941V00940V00939V00939V00938V00938V00938V00938V00938V00938V00938V00937V00937V
2800700488890216111904.00V04.00V04.00V04.00V04.00V04.00V04.00V019.0V00140V00263V00364V00416V00152V00257V00275V00176V025.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2800700489890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28009001070802161119041.0V043.0V017.0V09.00V06.00V02.00V02.00V013.0V033.0V030.0V021.0V025.0V013.0V015.0V019.0V014.0V05.00V03.00V04.00V04.00V02.00V02.00V02.00V02.00V
28009001080802161119055.0V065.0V059.0V048.0V035.0V020.0V020.0V043.0V040.0V038.0V030.0V032.0V023.0V033.0V050.0V057.0V048.0V051.0V056.0V047.0V052.0V049.0V031.0V032.0V
28009001094902161119026.0V024.0V023.0V017.0V010.0V08.00V05.00V04.00V06.00V015.0V015.0V013.0V017.0V015.0V018.0V023.0V015.0V014.0V015.0V015.0V011.0V09.00V09.00V010.0V
2800900114060216111902.00V01.00V01.00V07.00V021.0V034.0V037.0V010.0V011.0V016.0V025.0V024.0V034.0V041.0V030.0V025.0V029.0V025.0V022.0V029.0V026.0V022.0V036.0V035.0V
2800900181890216111900.50V00.70V00.70V00.50V01.30V00.40V00.00V00.00V00.00V00.00V00.70V00.70V01.40V01.80V01.60V01.80V01.90V00.50V00.30V01.70V02.30V01.30V01.00V02.50V
28009001828902161119048.0V00107V00120V056.0V048.0V030.0V00.00V00.00V00.00V00.00V00301V00255V00206V00205V00198V00196V00186V00188V00178V00184V00189V00197V00202V00188V
2800900183890216111906.70V07.50V07.20V06.30V06.00V05.20V04.70V05.10V05.90V07.90V08.20V09.30V010.8V011.5V011.8V011.5V010.2V09.00V08.50V08.20V08.30V07.80V07.60V07.30V
28009001868902161119095.0V093.0V096.0V096.0V085.0V081.0V081.0V084.0V084.0V078.0V078.0V076.0V068.0V060.0V058.0V061.0V066.0V069.0V073.0V073.0V072.0V078.0V079.0V079.0V
2800900187890216111900933V00933V00933V00933V00933V00933V00933V00934V00934V00934V00934V00934V00933V00932V00931V00931V00931V00931V00931V00931V00931V00931V00931V00931V
2800900188890216111904.00V04.00V04.00V04.00V04.00V04.00V04.00V032.0V00137V00259V00381V00445V00472V00441V00300V00154V038.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2800900189890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801300206480216111900.40V00.40V00.40V00.40V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.40V00.90V00.60V00.50V00.40V00.40V00.30V00.30V
2801300207080216111901.00V01.00V02.00V03.00V01.00V02.00V02.00V01.00V01.00V01.00V02.00V03.00V02.00V01.00V01.00V01.00V03.00V027.0V09.00V05.00V01.00V01.00V01.00V01.00V
28013002080802161119018.0V021.0V017.0V014.0V010.0V011.0V010.0V09.00V07.00V07.00V09.00V09.00V010.0V07.00V08.00V010.0V030.0V064.0V049.0V036.0V021.0V016.0V013.0V07.00V
28013002104902161119028.0V032.0V031.0V029.0V025.0V020.0V013.0V019.0V012.0V08.00V011.0V013.0V015.0V016.0V06.00V09.00V010.0V030.0V040.0V036.0V033.0V018.0V015.0V014.0V
28013002140602161119028.0V017.0V014.0V012.0V03.00V02.00V03.00V013.0V019.0V023.0V029.0V037.0V050.0V064.0V067.0V067.0V039.0V05.00V011.0V021.0V036.0V041.0V045.0V052.0V
2801300220590216111901.70V05.10V04.50V02.40V02.30V01.80V01.40V01.20V01.10V01.10V01.10V01.30V01.40V00.90V00.60V01.00V02.00V05.10V07.30V05.20V02.30V01.50V01.10V00.60V
2801300230590216111900.60V00.60V00.60V00.50V00.60V00.40V00.50V00.60V00.60V00.50V00.50V00.40V00.40V00.40V00.30V00.30V00.40V01.80V02.10V01.40V01.00V00.70V00.50V00.40V
2801300231590216111900.70V026.5V026.6V011.2V05.70V03.20V01.60V01.00V00.80V00.80V00.80V00.80V00.80V00.50V00.40V02.20V06.50V09.20V020.1V09.50V02.90V01.20V00.70V00.30V
2801300281890216111900.90V00.40V00.30V00.50V00.30V00.50V00.40V00.50V00.30V00.30V00.40V00.60V00.60V01.10V00.70V00.50V00.20V00.50V00.90V01.00V01.40V01.30V01.40V01.70V
2801300282890216111900220V00183V00206V095.0V031.0V037.0V052.0V043.0V028.0V044.0V047.0V017.0V00339V00305V00330V00332V00128V00197V00196V00187V00191V00194V00194V00185V
2801300283890216111908.90V07.80V06.80V05.30V01.80V00.60V00.30V01.30V02.50V03.40V04.40V06.30V09.60V011.1V012.2V012.8V012.1V010.0V09.20V08.40V07.80V07.70V07.90V08.10V
2801300286890216111900100V00100V098.0V099.0V00100V00100V00100V00100V00100V00100V00100V00100V081.0V063.0V058.0V056.0V060.0V070.0V076.0V081.0V083.0V084.0V081.0V074.0V
2801300287890216111900951V00951V00951V00951V00952V00952V00952V00953V00953V00953V00953V00953V00951V00950V00950V00949V00948V00949V00950V00950V00950V00950V00950V00950V
2801300288890216111904.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V035.0V072.0V00212V00420V00406V00359V00262V00132V011.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2801300289890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801400207080216111904.00V022.0V036.0V08.00V031.0V018.0V020.0V024.0V029.0V019.0V028.0V023.0V021.0V09.00V03.00V02.00V01.00V08.00V04.00V02.00V01.00V01.00V01.00V01.00V
28014002080802161119032.0V039.0V034.0V025.0V038.0V032.0V027.0V029.0V030.0V028.0V032.0V027.0V029.0V026.0V018.0V021.0V030.0V057.0V042.0V034.0V025.0V015.0V010.0V012.0V
28014002104902161119014.0V027.0V045.0V033.0V033.0V032.0V023.0V021.0V030.0V030.0V030.0V044.0V046.0V026.0V08.00V03.00V06.00V011.0V015.0V016.0V014.0V010.0V06.00V09.00V
28014002140602161119013.0V05.00V03.00V04.00V02.00V02.00V02.00V03.00V05.00V012.0V010.0V017.0V022.0V044.0V059.0V055.0V045.0V015.0V028.0V037.0V045.0V054.0V057.0V053.0V
2801400281890216111900.90V00.70V00.50V00.50V00.70V00.20V00.40V00.80V00.30V00.80V01.00V01.10V01.60V01.70V02.90V02.50V02.00V01.50V01.50V02.00V02.50V03.40V04.10V03.50V
2801400282890216111900157V024.0V00101V064.0V023.0V00139V00147V00162V066.0V00343V00291V00252V00258V00248V00208V00195V00169V00166V00173V00171V00176V00172V00169V00166V
2801400283890216111907.80V06.60V05.10V04.40V04.50V03.50V02.20V02.00V03.90V05.90V06.60V09.40V011.6V013.0V013.1V013.7V012.3V09.20V08.80V08.90V08.40V08.60V08.80V08.40V
28014002868902161119093.0V097.0V00100V00100V00100V00100V00100V00100V00100V00100V097.0V082.0V072.0V059.0V055.0V056.0V063.0V077.0V079.0V078.0V078.0V077.0V077.0V079.0V
2801400287890216111900948V00948V00947V00947V00948V00948V00948V00949V00949V00949V00949V00949V00948V00947V00946V00946V00946V00946V00946V00947V00946V00946V00946V00946V
2801400288890216111904.00V04.00V04.00V04.00V04.00V04.00V04.00V025.0V00100V00185V00227V00422V00455V00420V00317V00171V038.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2801400289890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801600101380216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2801600106480216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600107080216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V04.00V03.00V02.00V02.00V05.00V03.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2801600108080216111904.00V03.00V03.00V03.00V03.00V03.00V03.00V06.00V06.00V06.00V09.00V016.0V017.0V013.0V017.0V038.0V039.0V09.00V08.00V07.00V09.00V012.0V015.0V018.0V
2801600109490216111906.00V012.0V09.00V05.00V05.00V06.00V07.00V05.00V09.00V05.00V02.00V07.00V05.00V013.0V09.00V017.0V023.0V015.0V011.0V012.0V013.0V015.0V010.0V08.00V
28016001104902161119014.0V015.0V012.0V08.00V014.0V012.0V012.0V015.0V010.0V06.00V07.00V09.00V018.0V018.0V021.0V026.0V037.0V019.0V014.0V016.0V018.0V018.0V020.0V027.0V
28016001140602161119070.0V074.0V076.0V076.0V078.0V080.0V080.0V069.0V067.0V066.0V060.0V057.0V061.0V068.0V061.0V038.0V040.0V073.0V072.0V072.0V061.0V053.0V047.0V042.0V
2801600120590216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600130590216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600131590216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600142020216111905.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.90V06.20V06.20V06.10V06.20V06.60V06.50V06.00V05.90V05.90V06.00V06.30V06.20V06.10V
2801600144020216111900.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.50V00.50V00.50V00.50V00.60V00.60V00.40V00.40V00.40V00.40V00.50V00.50V00.50V
2801600181890216111904.80V04.90V05.10V05.10V04.50V04.90V04.70V02.70V01.60V00.70V02.50V01.40V01.10V02.30V02.70V03.10V01.60V02.20V01.80V01.30V01.00V00.90V01.70V02.00V
2801600182890216111900119V031.0V035.0V036.0V00331V00325V00341V00338V00327V00148V00174V00121V00161V00175V00199V00177V00221V00287V00316V00271V00160V00161V00162V00167V
2801600183890216111908.90V08.50V08.10V07.70V07.30V07.10V07.00V05.50V05.90V08.10V08.60V010.1V010.2V09.90V09.20V09.10V09.20V08.80V08.40V08.20V07.30V06.70V06.40V06.10V
28016001868902161119072.0V071.0V070.0V069.0V068.0V066.0V064.0V075.0V072.0V066.0V068.0V066.0V065.0V066.0V071.0V071.0V071.0V071.0V074.0V075.0V080.0V084.0V086.0V089.0V
2801600187890216111900900V00900V00900V00900V00900V00900V00901V00901V00901V00901V00901V00901V00900V00899V00899V00898V00898V00899V00899V00899V00899V00898V00898V00898V
2801600188890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V058.0V00200V00381V00540V00643V00551V00490V00214V00131V041.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801600189890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804500206480216111900.60V00.70V00.60V00.40V00.50V00.60V00.60V00.50V00.40V00.40V00.30V00.30V00.30V00.30V00.30V00.20V00.30V00.30V00.30V00.40V00.40V00.30V00.30V00.30V
28045002070802161119021.0V038.0V020.0V014.0V040.0V055.0V043.0V051.0V017.0V019.0V018.0V014.0V014.0V012.0V05.00V03.00V02.00V03.00V03.00V08.00V05.00V05.00V03.00V04.00V
28045002080802161119050.0V062.0V058.0V050.0V067.0V061.0V058.0V059.0V045.0V041.0V037.0V035.0V031.0V032.0V020.0V013.0V014.0V020.0V023.0V043.0V042.0V036.0V026.0V024.0V
28045002104902161119033.0V029.0V029.0V034.0V047.0V053.0V039.0V030.0V038.0V034.0V07.00V017.0V019.0V013.0V012.0V015.0V019.0V023.0V026.0V018.0V026.0V027.0V028.0V026.0V
2804500214060216111909.00V05.00V03.00V03.00V01.00V01.00V04.00V04.00V014.0V023.0V028.0V037.0V041.0V044.0V059.0V063.0V061.0V054.0V050.0V033.0V031.0V033.0V039.0V038.0V
2804500281890216111900.40V00.30V00.30V00.60V00.20V00.30V00.30V00.40V00.50V00.90V01.10V01.20V01.50V02.10V03.20V03.20V02.50V01.80V02.00V01.60V01.20V01.30V01.20V01.40V
2804500282890216111900317V00351V00337V017.0V083.0V00321V00333V00259V00264V00226V00183V00152V00185V00204V00214V00220V00236V00244V00241V00216V00208V00210V00220V00209V
2804500283890216111908.00V07.80V06.70V05.60V06.00V05.80V05.40V05.40V06.00V07.20V08.40V09.10V09.90V010.1V010.3V010.0V09.10V07.90V07.60V07.30V06.60V06.30V06.20V06.10V
28045002868902161119075.0V071.0V083.0V088.0V093.0V090.0V084.0V087.0V089.0V084.0V076.0V071.0V067.0V064.0V061.0V064.0V068.0V074.0V076.0V077.0V081.0V083.0V085.0V087.0V
2804500287890216111900921V00921V00921V00921V00921V00922V00922V00922V00922V00922V00922V00922V00921V00920V00919V00919V00919V00919V00919V00919V00919V00919V00919V00919V
2804500288890216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V039.0V00125V00252V00409V00472V00503V00445V00304V00109V026.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2804500289890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.20V
2804700201380216111903.00V02.00V02.00V03.00V02.00V03.00V03.00V04.00V05.00V04.00V03.00V03.00V03.00V03.00V04.00V03.00V04.00V04.00V05.00V06.00V04.00V04.00V03.00V03.00V
2804700207080216111904.00V03.00V03.00V03.00V03.00V04.00V06.00V053.0V064.0V018.0V07.00V07.00V010.0V09.00V05.00V05.00V07.00V010.0V042.0V067.0V015.0V07.00V07.00V07.00V
28047002080802161119010.0V08.00V07.00V06.00V07.00V020.0V053.0V081.0V072.0V038.0V017.0V015.0V024.0V019.0V011.0V013.0V027.0V045.0V083.0V078.0V046.0V047.0V039.0V043.0V
2804700209490216111908.00V04.00V03.00V03.00V02.00V06.00V04.00V08.00V014.0V014.0V07.00V03.00V04.00V07.00V06.00V06.00V09.00V013.0V022.0V027.0V025.0V020.0V016.0V016.0V
28047002140602161119061.0V067.0V068.0V070.0V071.0V058.0V027.0V08.00V010.0V043.0V061.0V064.0V053.0V059.0V065.0V059.0V049.0V032.0V04.00V02.00V023.0V021.0V025.0V018.0V
2804700220590216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.50V02.40V02.90V04.60V00.70V00.30V00.50V00.20V00.10V00.10V00.60V03.60V03.70V05.00V02.30V01.00V00.70V
2804700230590216111900.80V00.60V00.50V00.50V00.50V00.50V00.90V01.80V03.20V03.10V01.70V01.20V01.40V01.50V01.20V01.00V01.50V02.30V04.50V05.00V05.50V03.80V03.80V03.10V
2804700231590216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.30V02.30V03.20V06.10V01.00V00.10V00.10V00.10V00.10V00.10V00.10V00.60V00.40V01.70V00.10V00.10V00.10V
2804700242020216111905.20V05.20V05.10V05.10V05.10V05.10V05.20V05.30V05.50V05.50V05.40V05.30V05.40V05.40V05.30V05.30V05.30V05.50V05.70V05.90V06.00V05.80V05.70V05.80V
2804700244020216111900.50V00.40V00.40V00.40V00.40V00.40V00.50V00.60V00.70V00.70V00.60V00.50V00.60V00.50V00.50V00.50V00.50V00.60V00.80V00.90V01.00V00.80V00.70V00.70V
2804700281890216111903.30V03.40V02.90V03.20V02.90V01.80V01.30V00.90V00.90V01.00V01.40V01.80V02.20V02.70V03.10V03.10V02.40V01.50V00.90V00.80V01.20V01.00V00.90V01.10V
2804700282890216111900278V00288V00284V00285V00297V00329V035.0V00315V00360V00217V00181V00201V00196V00206V00207V00200V00196V00213V00263V00243V00191V00163V00164V00139V
2804700283890216111908.10V07.80V07.10V06.80V06.50V05.80V04.40V04.00V05.50V08.10V09.80V010.4V010.8V010.8V010.6V09.80V08.70V07.60V06.80V06.40V06.60V06.30V06.10V06.00V
28047002868902161119075.0V067.0V068.0V066.0V063.0V066.0V070.0V074.0V067.0V058.0V052.0V049.0V053.0V055.0V059.0V066.0V072.0V078.0V082.0V085.0V087.0V090.0V093.0V096.0V
2804700287890216111900912V00911V00911V00911V00911V00911V00911V00912V00912V00913V00913V00913V00912V00911V00910V00910V00909V00909V00909V00909V00909V00909V00909V00908V
2804700288890216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V045.0V00185V00330V00479V00552V00575V00535V00428V00203V029.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2804700289890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804900307080216111900219V00123V00113V077.0V057.0V090.0V00112V00127V087.0V052.0V036.0V017.0V015.0V015.0V015.0V06.00V03.00V06.00V029.0V05.00V03.00V02.00V01.00V01.00V
28049003080802161119069.0V051.0V046.0V041.0V036.0V041.0V042.0V045.0V043.0V040.0V035.0V026.0V028.0V037.0V047.0V038.0V035.0V062.0V081.0V059.0V052.0V040.0V028.0V021.0V
28049003104902161119088.0V072.0V057.0V053.0V037.0V039.0V038.0V041.0V045.0V026.0V023.0V016.0V023.0V021.0V023.0V026.0V016.0V015.0V031.0V025.0V022.0V023.0V014.0V09.00V
2804900314060216111901.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V03.00V011.0V021.0V027.0V034.0V031.0V040.0V043.0V018.0V04.00V020.0V021.0V027.0V036.0V041.0V
2804900381890216111900.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.30V00.40V00.60V01.30V01.60V01.70V02.10V01.60V01.30V01.30V01.10V01.20V01.60V01.50V02.00V02.00V
2804900382890216111900320V00290V00281V00334V00255V00249V00275V00307V02.00V022.0V048.0V00164V00176V00185V00186V00188V00191V00201V00204V00190V00190V00181V00196V00191V
2804900383890216111905.50V04.80V04.10V03.40V02.80V02.50V01.70V01.70V03.10V05.80V08.40V08.70V09.30V011.4V012.0V012.2V011.7V010.5V09.60V09.30V08.50V07.90V07.90V07.90V
2804900386890216111900100V00100V00100V00100V00100V00100V00100V00100V00100V00100V092.0V083.0V084.0V069.0V064.0V062.0V060.0V065.0V073.0V074.0V078.0V083.0V084.0V085.0V
2804900387890216111900949V00949V00949V00948V00949V00949V00949V00949V00950V00950V00949V00948V00947V00945V00945V00945V00944V00944V00946V00946V00946V00946V00946V00946V
2804900388890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V018.0V00158V00313V00410V00455V00447V00389V00261V00136V022.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804900389890216111900.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2805800407080216111901.00V01.00V01.00V01.00V01.00V04.00V073.0V00119V00134V098.0V077.0V052.0V030.0V011.0V03.00V01.00V01.00V02.00V02.00V02.00V02.00V01.00V01.00V01.00V
28058004080802161119021.0V016.0V014.0V011.0V012.0V041.0V051.0V050.0V051.0V045.0V037.0V036.0V036.0V026.0V011.0V08.00V015.0V026.0V024.0V024.0V017.0V012.0V011.0V09.00V
28058004104902161119011.0V06.00V06.00V06.00V012.0V020.0V025.0V040.0V047.0V049.0V048.0V042.0V031.0V020.0V012.0V07.00V013.0V020.0V018.0V023.0V017.0V012.0V012.0V014.0V
28058004140602161119036.0V040.0V045.0V053.0V052.0V016.0V02.00V02.00V01.00V04.00V09.00V015.0V024.0V041.0V064.0V069.0V056.0V039.0V042.0V039.0V045.0V049.0V048.0V052.0V
2805800420590216111904.40V04.60V04.90V02.40V019.5V011.6V020.3V024.7V023.4V015.4V015.1V012.2V09.60V08.60V05.20V02.00V09.40V03.30V03.60V04.90V05.30V03.60V02.40V01.70V
